store_name,category,new_open,rating,visited_review,blog_review,store_id,address,business_hours,phone_num,lat_lng
백암왕순대,"순대,순댓국",없음,4.45,954,217,20631387,서울 강남구 선릉로129길 5,"수
10:00 - 23:00
16:00 - 17:30 브레이크타임 /목
10:00 - 23:00
16:00 - 17:30 브레이크타임 /금
10:00 - 23:00
16:00 - 17:30 브레이크타임 /토
10:00 - 21:00 /일
정기휴무 (매주 일요일) /월
10:00 - 23:00
16:00 - 17:30 브레이크타임 /화
10:00 - 23:00
16:00 - 17:30 브레이크타임 /",02-3442-7768,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
피자덕후 피자힙 압구정점,피자,없음,4.91,"3,158","5,367",1832771562,서울 강남구 선릉로157길 23 2층 피자덕후 피자힙,"수
11:30 - 23:00
15:00 - 17:00 브레이크타임
14:00, 22:00 라스트오더 /목
11:30 - 23:00
15:00 - 17:00 브레이크타임
14:00, 22:00 라스트오더 /금
11:30 - 23:00
15:00 - 17:00 브레이크타임
14:00, 22:00 라스트오더 /토
11:30 - 23:00
22:00 라스트오더 /일
11:30 - 23:00
22:00 라스트오더 /월
정기휴무 (매주 월요일) /화
11:30 - 23:00
15:00 - 17:00 브레이크타임
14:00, 22:00 라스트오더 /",0507-1380-4091,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
애월식당 압구정점,"육류,고기요리",없음,4.55,637,"1,121",1851471773,서울 강남구 도산대로51길 33 1층 애월식당,"매일
11:30 - 23:00
14:30 - 17:00 브레이크타임
22:30 라스트오더 /",0507-1372-8145,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
짐승고깃간,"육류,고기요리",없음,4.86,970,909,1565757485,서울 강남구 언주로134길 29 2층 짐승고깃간,"수
11:00 - 22:30
22:00 라스트오더 /목
11:00 - 22:30
22:00 라스트오더 /금
11:00 - 22:30
22:00 라스트오더 /토
17:00 - 22:00
21:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:00 - 22:30
22:00 라스트오더 /화
11:00 - 22:30
22:00 라스트오더 /",0507-1352-1761,"{'x': 37.47958885, 'y': 127.05637660921442}"
현대카드 Red11,바(BAR),없음,0.0,15,23,1934753673,서울 강남구 도산대로45길 18-10 1층,"수
17:00 - 23:00 /목
17:00 - 23:00 /금
17:00 - 23:00 /토
17:00 - 23:00 /일
정기휴무 (매주 일요일) /월
17:00 - 23:00 /화
17:00 - 23:00 /",02-515-3339,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
미남옥,"곰탕,설렁탕",없음,0.0,202,114,1283820585,서울 강남구 언주로153길 12 1층,"수
10:30 - 22:00
15:00 - 17:00 브레이크타임
21:20 라스트오더 /목
10:30 - 22:00
15:00 - 17:00 브레이크타임
21:20 라스트오더 /금
10:30 - 22:00
15:00 - 17:00 브레이크타임
21:20 라스트오더 /토
10:30 - 21:00
15:00 - 16:00 브레이크타임
20:20 라스트오더 /일
정기휴무 (매주 일요일) /월
10:30 - 22:00
15:00 - 17:00 브레이크타임
21:20 라스트오더 /화
10:30 - 22:00
15:00 - 17:00 브레이크타임
21:20 라스트오더 /",02-549-5553,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
스시 시미즈,"초밥,롤",없음,4.52,69,551,808576630,서울 강남구 언주로152길 11-3 B1,"수
12:00 - 21:30
14:00 - 16:00 브레이크타임 /목
12:00 - 21:30
14:00 - 16:00 브레이크타임 /금
12:00 - 21:30
14:00 - 16:00 브레이크타임 /토
12:00 - 21:30
14:00 - 16:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
12:00 - 21:30
14:00 - 16:00 브레이크타임 /화
12:00 - 21:30
14:00 - 16:00 브레이크타임 /",02-543-0887,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
우돈청,"육류,고기요리",없음,4.56,311,579,13411016,서울 강남구 언주로170길 37,"매일
16:00 - 01:00
00:30 라스트오더 /",0507-1369-5055,"{'x': 37.5291899, 'y': 127.0338897}"
누데이크 하우스 도산,"카페,디저트",없음,0.0,"3,064","2,519",1067286803,서울 강남구 압구정로46길 50 하우스 도산 B1,"수
11:00 - 21:00
20:45 라스트오더 /목
11:00 - 21:00
20:45 라스트오더 /금
11:00 - 21:00
20:45 라스트오더 /토
11:00 - 21:00
20:45 라스트오더 /일
11:00 - 21:00
20:45 라스트오더 /월
11:00 - 21:00
20:45 라스트오더 /화
11:00 - 21:00
20:45 라스트오더 /",0507-1446-2129,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
고향집,한식,없음,4.36,501,178,11716175,서울 강남구 언주로134길 17 1층,"수
11:00 - 22:00
14:30 - 17:00 브레이크타임 /목
11:00 - 22:00
14:30 - 17:00 브레이크타임 /금
11:00 - 22:00
14:30 - 17:00 브레이크타임 /토
11:00 - 15:00 /일
정기휴무 (매주 일요일) /월
11:00 - 22:00
14:30 - 17:00 브레이크타임 /화
11:00 - 22:00
14:30 - 17:00 브레이크타임 /",02-543-6363,"{'x': 37.47958885, 'y': 127.05637660921442}"
도산포차,포장마차,없음,0.0,411,"1,381",1499358207,서울 강남구 선릉로157길 14-8 1층,"수
18:00 - 03:30 /목
18:00 - 04:00 /금
18:00 - 07:00 /토
18:00 - 07:00 /일
18:00 - 03:30 /월
18:00 - 03:30 /화
18:00 - 03:30 /",0507-1438-5878,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
미뉴트 빠삐용 청담점,"카페,디저트",없음,0.0,"1,345","2,589",1867823297,서울 강남구 도산대로51길 37 지하1층,"매일
10:30 - 20:30
20:00 라스트오더 /",070-8888-0288,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
그랑디르,프랑스음식,없음,0.0,6,89,1308147363,서울 강남구 압구정로54길 4 3층 301호 그랑디르,"수
12:00 - 22:00
14:30 - 18:00 브레이크타임 /목
12:00 - 22:00
14:30 - 18:00 브레이크타임 /금
12:00 - 22:00
14:30 - 18:00 브레이크타임 /토
12:00 - 22:00
14:30 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
12:00 - 22:00
14:30 - 18:00 브레이크타임 /",없음,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
땅코참숯구이 직영1호점,돼지고기구이,없음,4.43,379,472,1216618207,서울 강남구 언주로134길 13,"수
15:00 - 22:50 /목
15:00 - 22:50 /금
15:00 - 22:50 /토
15:00 - 22:50 /일
정기휴무 (매주 일요일) /월
15:00 - 22:50 /화
15:00 - 22:50 /",02-518-6908,"{'x': 37.47958885, 'y': 127.05637660921442}"
마이쏭,브런치,없음,4.18,427,648,13573013,서울 강남구 도산대로45길 16-4 1층,"수
10:00 - 02:00
00:40 라스트오더 /목
10:00 - 02:00
00:40 라스트오더 /금
10:00 - 02:00
00:40 라스트오더 /토
10:00 - 02:00
15:00 - 17:00 브레이크타임
00:40 라스트오더 /일
10:00 - 15:00
13:40 라스트오더 /월
10:00 - 02:00
00:40 라스트오더 /화
10:00 - 02:00
00:40 라스트오더 /",02-518-0105,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
청담 순두부 본점,두부요리,없음,4.18,849,385,19873395,서울 강남구 도산대로53길 19,"매일
08:00 - 22:00
21:30 라스트오더 /",02-545-4840,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
칼리프하우스,브런치,없음,0.0,260,743,1191020917,서울 강남구 도산대로49길 29-8,"수
11:00 - 23:30 /목
11:00 - 23:30 /금
11:00 - 24:00 /토
11:00 - 01:00 /일
11:00 - 23:30 /월
11:00 - 23:30 /화
11:00 - 23:30 /",02-549-8885,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
베이커리 앤 커피 by 쿤달 압구정로데오 플래그쉽스토어,베이커리,없음,0.0,"1,387",546,1201043555,서울 강남구 도산대로53길 39 1층,"수
10:30 - 22:00 /목
10:30 - 22:00 /금
10:30 - 23:00 /토
10:30 - 23:00 /일
10:30 - 22:00 /월
10:30 - 22:00 /화
10:30 - 22:00 /",070-4647-0450,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
펄쉘 청담,프랑스음식,없음,4.35,224,531,1667563239,서울 강남구 도산대로55길 45 1층,"매일
16:00 - 24:00
22:50 라스트오더 /",02-518-0916,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
장다리곱창 압구정점,"곱창,막창,양",없음,4.71,"1,522",886,38556595,서울 강남구 압구정로46길 5-14 지상1층,"수
17:00 - 05:00 /목
17:00 - 05:00 /금
17:00 - 05:00 /토
17:00 - 05:00 /일
17:00 - 24:00 /월
정기휴무 (매주 월요일) /화
17:00 - 05:00 /",0507-1403-7286,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
이야이야앤프렌즈,브런치카페,없음,0.0,484,781,1571415075,서울 강남구 도산대로51길 22 1-4층,"수
10:00 - 19:00 /목
10:00 - 19:00 /금
10:00 - 19:00 /토
10:00 - 19:00 /일
10:00 - 19:00 /월
10:00 - 19:00 /화
10:00 - 19:00 /",070-8645-0448,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
갓포도산,일식당,없음,0.0,36,245,1972713230,"서울 강남구 선릉로157길 33 1, 2층","수
11:30 - 01:00
15:00 - 17:00 브레이크타임 /목
11:30 - 01:00
15:00 - 17:00 브레이크타임 /금
11:30 - 02:00
15:00 - 17:00 브레이크타임 /토
11:30 - 02:00
15:00 - 17:00 브레이크타임 /일
11:30 - 01:00
15:00 - 17:00 브레이크타임 /월
11:30 - 01:00
15:00 - 17:00 브레이크타임 /화
11:30 - 01:00
15:00 - 17:00 브레이크타임 /",0507-1480-3001,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
청담 하우스 바,바(BAR),없음,4.6,55,157,1813657396,서울 강남구 선릉로152길 21 6층,"매일
19:30 - 03:00
02:00 라스트오더 /",없음,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
마포숯불갈비,"육류,고기요리",없음,0.0,438,166,19867390,서울 강남구 도산대로 232 마포숯불갈비,"수
11:00 - 06:00 /목
11:00 - 06:00 /금
11:00 - 06:00 /토
11:00 - 06:00 /일
11:00 - 06:00 /월
11:00 - 06:00 /화
11:00 - 06:00 /",02-516-1522,"{'x': 37.520324, 'y': 127.03247195}"
레솔베르 시가바 청담점,바(BAR),없음,0.0,23,102,1531176595,서울 강남구 도산대로57길 13-4 2층,"수
12:00 - 03:00 /목
12:00 - 03:00 /금
12:00 - 03:00 /토
12:00 - 03:00 /일
12:00 - 02:00 /월
12:00 - 03:00 /화
12:00 - 03:00 /",0507-1355-9154,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
인뉴욕,이탈리아음식,없음,4.71,83,454,13410075,서울 강남구 도산대로45길 8-3 쿠키빌딩 103호,"수
12:00 - 23:00 /목
12:00 - 23:00 /금
12:00 - 23:00 /토
12:00 - 23:00 /일
12:00 - 23:00 /월
12:00 - 23:00 /화
12:00 - 23:00 /",050-5509-5000,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
와일드버팔로,양식,없음,0.0,348,386,1275248164,서울 강남구 선릉로161길 15 1층,"수
17:00 - 24:00
23:00 라스트오더 /목
17:00 - 24:00
23:00 라스트오더 /금
17:00 - 02:00
01:00 라스트오더 /토
17:00 - 02:00
01:00 라스트오더 /일
17:00 - 24:00
23:00 라스트오더 /월
17:00 - 24:00
23:00 라스트오더 /화
17:00 - 24:00
23:00 라스트오더 /",0507-1333-7097,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
코코로미,"카페,디저트",없음,0.0,654,177,1921032013,서울 강남구 도산대로49길 36 1층 1-1호,"수
11:30 - 20:30
20:00 라스트오더 /목
11:30 - 20:30
20:00 라스트오더 /금
11:00 - 21:00
20:30 라스트오더 /토
11:00 - 21:00
20:30 라스트오더 /일
11:00 - 21:00
20:30 라스트오더 /월
정기휴무 (매주 월요일) /화
11:30 - 20:30
20:00 라스트오더 /",070-7600-1111,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
온화다이닝 도산,한식,없음,0.0,211,"2,090",1486415804,서울 강남구 선릉로153길 18 2층,"수
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /목
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /금
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /토
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /일
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /월
정기휴무 (매주 월요일) /화
12:30 - 21:00
15:00 - 17:00 브레이크타임
19:00 라스트오더 /",0507-1350-4106,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
아르데레,양식,없음,0.0,154,308,1796530612,서울 강남구 압구정로42길 49 2층,"수
10:30 - 22:30
15:30 - 18:00 브레이크타임 /목
10:30 - 22:30
15:30 - 18:00 브레이크타임 /금
10:30 - 22:30
15:30 - 18:00 브레이크타임 /토
10:30 - 22:30
15:30 - 18:00 브레이크타임 /일
10:30 - 22:00
15:30 - 18:00 브레이크타임 /월
10:30 - 22:30
15:30 - 18:00 브레이크타임 /화
10:30 - 22:30
15:30 - 18:00 브레이크타임 /",0507-1425-6999,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
디슬로우 청담,피자,없음,4.85,738,"6,489",1567548239,서울 강남구 선릉로160길 7 지하1층,"수
12:00 - 22:30
22:00 라스트오더 /목
12:00 - 22:30
22:00 라스트오더 /금
12:00 - 22:30
22:00 라스트오더 /토
12:00 - 22:30
22:00 라스트오더 /일
12:00 - 22:30
22:00 라스트오더 /월
12:00 - 22:30
22:00 라스트오더 /화
12:00 - 22:30
22:00 라스트오더 /",0507-1330-8419,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
탬파 압구정점,샌드위치,없음,4.61,590,738,37185885,서울 강남구 언주로168길 5 1층 탬파,"수
11:30 - 21:00
15:30 - 17:00 브레이크타임 /목
11:30 - 21:00
15:30 - 17:00 브레이크타임 /금
11:30 - 21:00
15:30 - 17:00 브레이크타임 /토
11:30 - 21:00
15:30 - 17:00 브레이크타임 /일
11:30 - 15:00 /월
정기휴무 (매주 월요일) /화
11:30 - 21:00
15:30 - 17:00 브레이크타임 /",0507-1419-0931,"{'x': 37.5291899, 'y': 127.0338897}"
다이닝마,중식당,없음,0.0,11,35,1185252614,서울 강남구 언주로152길 8 2층 다이닝마,"수
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /목
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /금
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /토
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /일
정기휴무 (매주 일요일) /월
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /화
11:30 - 21:30
14:30 - 17:30 브레이크타임
14:00, 21:00 라스트오더 /",02-518-7400,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
김봉남맥주 강남본점,"맥주,호프",없음,0.0,336,693,36134921,서울 강남구 학동로45길 3-4 1층,"수
17:00 - 01:00 /목
17:00 - 01:00 /금
17:00 - 01:00 /토
17:00 - 01:00 /일
정기휴무 (매주 일요일) /월
17:00 - 01:00 /화
17:00 - 01:00 /",0507-1314-9294,"{'x': 37.51810873107143, 'y': 127.04575493386396}"
포인비에트 강남구청역본점,베트남음식,없음,4.76,"1,222",306,1936871865,서울 강남구 선릉로129길 15 2층 포인비에트,"매일
10:00 - 21:00
16:00 - 17:00 브레이크타임 /",0507-1395-0514,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
카페베이직먼트,"카페,디저트",없음,4.62,208,116,1550359260,서울 강남구 언주로150길 35 2층,"수
11:00 - 20:00
19:30 라스트오더 /목
11:00 - 20:00
19:30 라스트오더 /금
11:00 - 20:00
19:30 라스트오더 /토
11:00 - 19:00
18:30 라스트오더 /일
정기휴무 (매주 일요일) /월
11:00 - 20:00
19:30 라스트오더 /화
11:00 - 20:00
19:30 라스트오더 /",0507-1379-6960,"{'x': 37.5291899, 'y': 127.0338897}"
누아르,와인,없음,4.87,380,255,1913177197,서울 강남구 선릉로133길 16 1층,"수
11:30 - 01:00
15:00 - 17:00 브레이크타임 /목
11:30 - 01:00
15:00 - 17:00 브레이크타임 /금
11:30 - 01:00
15:00 - 17:00 브레이크타임 /토
정기휴무 (매주 토요일) /일
정기휴무 (매주 일요일) /월
11:30 - 01:00
15:00 - 17:00 브레이크타임 /화
11:30 - 01:00
15:00 - 17:00 브레이크타임 /",0507-1339-4937,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
twnty 압구정점,"카페,디저트",없음,0.0,284,119,1885113125,서울 강남구 선릉로155길 29 1층 twnty,"수
11:00 - 21:00 /목
11:00 - 21:00 /금
11:00 - 22:00 /토
11:00 - 22:00 /일
11:00 - 21:00 /월
11:00 - 21:00 /화
11:00 - 21:00 /",0507-1376-0795,"{'x': 37.52010996951033, 'y': 127.04021882572701}"
쁘띠팔레,베이커리,없음,4.57,120,110,1549130148,서울 강남구 선릉로135길 13,"수
10:00 - 21:00 /목
10:00 - 21:00 /금
10:00 - 21:00 /토
10:00 - 21:00 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
10:00 - 21:00 /",0507-1473-2550,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
해월,일식당,없음,4.88,308,655,1851080812,서울 강남구 언주로150길 24 2층,"수
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /목
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /토
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /일
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /월
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /화
12:00 - 22:00
15:00 - 18:00 브레이크타임
13:30 라스트오더 /",0507-1377-3751,"{'x': 37.5291899, 'y': 127.0338897}"
자연도소금빵in 도산,베이커리,없음,0.0,876,"1,122",1617930791,서울 강남구 도산대로49길 41 1층,"매일
09:00 - 22:00 /",02-512-2245,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
미루도산,일식당,없음,0.0,435,231,1476566077,서울 강남구 도산대로51길 42 2층,"수
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /목
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /금
11:30 - 24:00
14:30 - 17:00 브레이크타임
23:30 라스트오더 /토
11:30 - 24:00
14:30 - 17:00 브레이크타임
23:30 라스트오더 /일
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /월
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /화
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:30 라스트오더 /",02-540-4044,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
우텐더,소고기구이,없음,0.0,133,350,878378143,서울 강남구 압구정로42길 25-10 1층 2층,"매일
11:30 - 22:30
15:00 - 17:00 브레이크타임
21:30 라스트오더 /",0507-1419-8588,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
양출서울,와인,없음,0.0,24,78,1871469872,서울 강남구 언주로135길 34,"수
18:00 - 22:00 /목
18:00 - 22:00 /금
18:00 - 22:00 /토
18:00 - 22:00 /일
정기휴무 (매주 일요일) /월
18:00 - 22:00 /화
18:00 - 22:00 /",0507-1466-4420,"{'x': 37.534954248120386, 'y': 127.03475987433525}"
전주콩뿌리콩나물국밥 강남구청점,국밥,없음,4.36,901,118,272355116,서울 강남구 언주로134길 25 1층1호,"수
00:00 - 24:00 /목
00:00 - 24:00 /금
00:00 - 24:00 /토
00:00 - 24:00 /일
00:00 - 24:00 /월
00:00 - 24:00 /화
00:00 - 24:00 /",0507-1418-6700,"{'x': 37.47958885, 'y': 127.05637660921442}"
이담 압구정,돼지고기구이,없음,0.0,498,"1,573",1332877182,서울 강남구 압구정로50길 7,"수
17:00 - 24:00
23:00 라스트오더 /목
17:00 - 24:00
23:00 라스트오더 /금
17:00 - 24:00
23:00 라스트오더 /토
17:00 - 24:00
23:00 라스트오더 /일
17:00 - 24:00
23:00 라스트오더 /월
17:00 - 24:00
23:00 라스트오더 /화
17:00 - 24:00
23:00 라스트오더 /",0507-1346-3460,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
알고리즘,퓨전음식,없음,0.0,17,53,1783920347,서울 강남구 도산대로49길 8 2층,"수
18:30 - 21:30 /목
18:30 - 21:30 /금
18:30 - 21:30 /토
18:30 - 21:30 /일
정기휴무 (매주 일요일) /월
18:30 - 21:30 /화
18:30 - 21:30 /",없음,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
레브어,프랑스음식,없음,4.68,87,195,1795359690,서울 강남구 도산대로58길 12 K2빌딩 2층,"수
17:00 - 24:00
22:30 라스트오더 /목
17:00 - 24:00
22:30 라스트오더 /금
17:00 - 24:00
22:30 라스트오더 /토
10:00 - 23:00
15:00 - 17:30 브레이크타임
21:30 라스트오더 /일
12:00 - 23:00
15:00 - 17:30 브레이크타임
21:30 라스트오더 /월
정기휴무 (매주 월요일) /화
17:00 - 24:00
22:30 라스트오더 /",070-7547-9784,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
류니끄,양식,없음,4.68,142,376,20543273,"서울 강남구 도산대로45길 8-1 1, 2층","수
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /목
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /금
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /토
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /일
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /월
정기휴무 (매주 월요일) /화
12:00 - 22:30
15:00 - 18:00 브레이크타임
22:00 라스트오더 /",02-546-9279,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
수린,소고기구이,없음,4.45,73,334,611361308,서울 강남구 언주로164길 24 3층 수린,"수
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /목
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /금
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /토
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /일
정기휴무 (매주 일요일) /월
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /화
12:30 - 22:00
14:00 - 17:30 브레이크타임
20:00 라스트오더 /",0507-1356-9220,"{'x': 37.5291899, 'y': 127.0338897}"
화춘옥 청담점,소고기구이,없음,4.85,"1,028","1,461",1437178508,서울 강남구 도산대로50길 15 화춘옥,"수
11:30 - 22:00
21:00 라스트오더 /목
11:30 - 22:00
21:00 라스트오더 /금
11:30 - 22:00
21:00 라스트오더 /토
11:30 - 22:00
21:00 라스트오더 /일
11:30 - 22:00
21:00 라스트오더 /월
11:30 - 22:00
21:00 라스트오더 /화
11:30 - 22:00
21:00 라스트오더 /",02-511-1945,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
세광양대창 강남구청점,"곱창,막창,양",없음,4.36,428,269,1048817520,서울 강남구 선릉로133길 8,"수
15:30 - 00:30
23:30 라스트오더 /목
15:30 - 00:30
23:30 라스트오더 /금
15:30 - 00:30
23:30 라스트오더 /토
15:30 - 00:30
23:30 라스트오더 /일
15:30 - 00:30
23:30 라스트오더 /월
15:30 - 00:30
23:30 라스트오더 /화
15:30 - 00:30
23:30 라스트오더 /",02-547-3338,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
도산회관,소고기구이,없음,0.0,59,89,1070994541,서울 강남구 도산대로45길 8-7 지하1층,"수
17:00 - 24:00
22:30 라스트오더 /목
17:00 - 24:00
22:30 라스트오더 /금
17:00 - 24:00
22:30 라스트오더 /토
17:00 - 24:00
22:30 라스트오더 /일
정기휴무 (매주 일요일) /월
17:00 - 24:00
22:30 라스트오더 /화
17:00 - 24:00
22:30 라스트오더 /",0507-1340-4811,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
쉐이크쉑 청담점,햄버거,없음,4.44,"6,344","2,150",876646309,서울 강남구 도산대로 327 (신사동) 1층,"수
10:30 - 22:00 /목
10:30 - 22:00 /금
10:30 - 23:00 /토
10:30 - 23:00 /일
10:30 - 22:00 /월
10:30 - 22:00 /화
10:30 - 22:00 /",0507-1313-5217,"{'x': 37.5231234, 'y': 127.0376163}"
Bowl Room,"다이어트,샐러드",없음,4.53,981,756,1798953026,서울 강남구 압구정로42길 36 1층,"수
11:00 - 20:00
15:00 - 16:30 브레이크타임 /목
11:00 - 20:00
15:00 - 16:30 브레이크타임 /금
11:00 - 20:00
15:00 - 16:30 브레이크타임 /토
11:30 - 20:00 /일
11:30 - 20:00 /월
11:00 - 20:00
15:00 - 16:30 브레이크타임 /화
11:00 - 20:00
15:00 - 16:30 브레이크타임 /",0507-1351-0260,"{'x': 37.526865781163416, 'y': 127.0446253793909}"
트리드,양식,없음,4.71,257,408,1570882425,서울 강남구 선릉로162길 16 2층,"수
12:00 - 22:00
15:00 - 18:00 브레이크타임 /목
12:00 - 22:00
15:00 - 18:00 브레이크타임 /금
12:00 - 22:00
15:00 - 18:00 브레이크타임 /토
12:00 - 22:00
15:00 - 18:00 브레이크타임 /일
정기휴무 (매주 일요일) /월
정기휴무 (매주 월요일) /화
12:00 - 22:00
15:00 - 18:00 브레이크타임 /",02-512-8312,"{'x': 37.485798526908184, 'y': 127.05734974757797}"
윰드,브런치카페,없음,0.0,147,280,1759147143,서울 강남구 도산대로58길 18 1층,"수
08:00 - 17:00
15:00 라스트오더 /목
08:00 - 17:00
15:00 라스트오더 /금
08:00 - 17:00
15:00 라스트오더 /토
08:00 - 17:00
15:00 라스트오더 /일
08:00 - 17:00
15:00 라스트오더 /월
08:00 - 17:00
15:00 라스트오더 /화
08:00 - 17:00
15:00 라스트오더 /",02-544-1106,"{'x': 37.52378038994179, 'y': 127.04328365609426}"
고다이 청담점,양갈비,없음,0.0,96,147,1123487363,서울 강남구 도산대로50길 13 논현빌딩 지상1층,"수
17:00 - 22:00
21:00 라스트오더 /목
17:00 - 22:00
21:00 라스트오더 /금
17:00 - 22:00
21:00 라스트오더 /토
16:30 - 22:00
21:00 라스트오더 /일
16:30 - 22:00
21:00 라스트오더 /월
17:00 - 22:00
21:00 라스트오더 /화
17:00 - 22:00
21:00 라스트오더 /",02-6203-9299,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
한남동 24시뼈다귀감자탕 강남구청분점,감자탕,없음,4.17,403,86,1076039884,서울 강남구 언주로134길 35 2층,"수
10:00 - 24:00 /목
10:00 - 24:00 /금
10:00 - 24:00 /토
10:30 - 23:00 /일
10:30 - 23:00 /월
10:00 - 24:00 /화
10:00 - 24:00 /",02-512-9592,"{'x': 37.47958885, 'y': 127.05637660921442}"
마르르 본점,중식당,없음,0.0,"1,290",310,1656077303,서울 강남구 도산대로53길 29 1층,"수
11:00 - 22:00
20:55 라스트오더 /목
11:00 - 22:00
20:55 라스트오더 /금
11:00 - 22:00
20:55 라스트오더 /토
11:30 - 22:00
20:55 라스트오더 /일
11:30 - 22:00
20:55 라스트오더 /월
11:00 - 22:00
20:55 라스트오더 /화
11:00 - 22:00
20:55 라스트오더 /",02-6083-3456,"{'x': 37.516778850301066, 'y': 127.02092249864289}"
단스시,"초밥,롤",없음,4.2,527,447,20601226,서울 강남구 언주로 652 쿠쿠빌딩,"매일
11:30 - 22:00 /",02-3445-1114,"{'x': 37.515169, 'y': 127.0357765}"
